case,time_s,current_A,current_density_A_cm2,temperature_experiment_C,temperature_model_C,voltage_experiment_V,voltage_model_V,temperature_min_C,temperature_max_C,ice_fraction_average,ice_fraction_max,ice_fraction_ccl_average,liquid_fraction_max,gas_porosity_min,gas_porosity_ccl_average,d_h2_effective_average_m2_s,d_o2_effective_average_m2_s,d_o2_effective_ccl_average_m2_s,d_water_cathode_average_m2_s,d_liquid_capillary_cathode_average_m2_s,lambda_pem_average,lambda_pem_min,lambda_pem_max,membrane_water_average_kg_m3,anode_pem_water_flux_kg_m2_s,pem_cathode_water_flux_kg_m2_s,active_area_factor,reversible_voltage_V,activation_loss_V,ohmic_loss_V,concentration_loss_V,limiting_current_A_m2,exchange_current_density_A_m2,hydration_activity_factor,effective_exchange_current_density_A_m2,transport_limited,electrochemical_heat_average_W_m3,phase_change_heat_average_W_m3,current_residual_max_A_m2,water_balance_residual_kg_m2_s,temperature_error_C,voltage_error_V
-25C,28.4,92.9,0.3066006600660066,-19.763953378596828,-19.49565688711533,0.605,0.588786791189627,-19.566936322501988,-19.41872632845866,0.001977833771467186,0.01618089566707931,0.015638035039377055,0.0008905773120444717,0.3916,0.4042099847282566,5.84522494258175e-05,1.1264018661426179e-05,4.259799208490687e-06,1.2697621036516786e-05,2.6277611907382384e-08,4.627854902746452,3.366885862618837,6.350383733796078,179.09798473628766,-1.2855064923761666e-08,-3.077605692688952e-05,0.8758413387269258,1.2582289673059506,0.6238089781004603,0.04556597063191464,6.722738394855374e-05,250742.66883454082,0.11820625635697381,5.662835126334985,0.5862729005240532,False,8363837.100728627,157503.5189638146,4.547473508864641e-13,1.3660947373317356e-17,0.2682964914814967,-0.016213208810373025
-25C,28.6,92.7,0.30594059405940593,-19.692204466298566,-19.418206445393224,0.607,0.5902693831410225,-19.4890568806199,-19.371219602877147,0.002010167650272662,0.016417777451031092,0.015865388427061203,0.0010110348185955974,0.3916,0.40386539119885445,5.848327836866382e-05,1.1267513568046345e-05,4.256397333705228e-06,1.2701560749434061e-05,2.636298715836205e-08,4.64109481001662,3.3740979541275724,6.373907561743739,179.61036914764313,-1.2883017997798207e-08,-3.0702282962681727e-05,0.8741222601152392,1.258157976496818,0.6225471315333705,0.04527433908083778,6.712274158730137e-05,250666.56708651214,0.11919263771542177,5.727917351471197,0.5967856250506346,False,8331947.152576591,356012.02402865654,4.547473508864641e-13,-3.094041949730508e-17,0.2739980209053421,-0.016730616858977476
-25C,28.8,92.8,0.30627062706270625,-19.62090667810404,-19.344658734227437,0.609,0.5913546997314336,-19.4166861272368,-19.26721165248142,0.002038662305421862,0.016662095606998235,0.016099651367391422,0.0009097539664439584,0.3916,0.4037295535371292,5.8513747262160306e-05,1.1272941060242817e-05,4.256507818226851e-06,1.2707679013364631e-05,2.6450776911779786e-08,4.654311605800873,3.3833112771465186,6.392577892551168,180.12185914449375,-1.2918725133577393e-08,-3.06407117614954e-05,0.8723534708392893,1.2580954796277677,0.6215496823735572,0.04512390086807478,6.719665470196011e-05,250734.8582947233,0.12013636945191297,5.793443884706534,0.6071609074966073,False,8330760.739197451,148990.46616596886,4.547473508864641e-13,-1.2502206301473473e-18,0.27624794387660145,-0.017645300268566366
-25C,29.0,92.8,0.30627062706270625,-19.549949608231007,-19.266071988118,0.611,0.5925792614516163,-19.344237939469366,-19.21736243842176,0.002076323761793823,0.016915609370894195,0.01634351077212968,0.0009437895099473547,0.3916,0.40345002275993885,5.854394231374005e-05,1.1276448680349835e-05,4.254541448999432e-06,1.2711633057848907e-05,2.6540750121400523e-08,4.667501869761466,3.3932231109341977,6.410083120717088,180.63232235976872,-1.2957121814888052e-08,-3.058911867505827e-05,0.8705149227300061,1.2580261447871302,0.6204563631195088,0.044923295494492865,6.722472151207972e-05,250707.9443424456,0.12115240722094035,5.85939779780614,0.6179612622441037,False,8319280.871247734,357122.1048996268,4.547473508864641e-13,7.779150587583494e-18,0.28387762011300666,-0.018420738548383664
-25C,29.2,92.8,0.30627062706270625,-19.479387922099225,-19.189369794335448,0.613,0.5937919458561826,-19.26637944276527,-19.127731587217966,0.002113290527282114,0.01717307930558164,0.01659130779862242,0.0009585146123550828,0.3916,0.40318758893352313,5.85742511326899e-05,1.1281099275365387e-05,4.252681693978852e-06,1.271687554677553e-05,2.6632745709701083e-08,4.680669897940309,3.403693983496391,6.426508560082057,181.14192505028993,-1.299768130840843e-08,-3.054139703286126e-05,0.8686495252406514,1.2579585566841998,0.6193790467539634,0.04472031898595917,6.724508809458832e-05,250707.73323697734,0.12215175172329834,5.92580063648825,0.6287692904497215,False,8307912.349269904,348861.7026949343,4.547473508864641e-13,-1.1668725881375241e-17,0.29001812776377633,-0.019208054143817432
-25C,29.4,93.0,0.3069306930693069,-19.40911016805217,-19.11532026585016,0.615,0.5947368475955884,-19.18835273354233,-19.044264080998715,0.0021468107490076457,0.017425623032044903,0.016834080033407396,0.0009402534449025236,0.3916,0.4029634946623012,5.8604636992869927e-05,1.1285841048340282e-05,4.251346871966598e-06,1.2722220818129045e-05,2.6720005369417385e-08,4.693817356695819,3.413542048912779,6.443785351863404,181.65073170412816,-1.3035829264943737e-08,-3.0488673927720097e-05,0.8668247388435706,1.257893188255408,0.6184731758035227,0.0446157548506784,6.741000561856252e-05,250709.7782692622,0.12312377528760733,5.992661229718607,0.6395771631683433,False,8316940.095384317,258508.21510310235,4.547473508864641e-13,-9.351243737687476e-18,0.2937899022020112,-0.020263152404411566
-25C,29.6,92.3,0.30462046204620463,-19.339497843925674,-19.04150568336081,0.617,0.596829386851857,-19.108900432576178,-19.001392619500393,0.0021762602695950123,0.017662377622010554,0.017061324969662773,0.001005047206543623,0.3916,0.4026749314217336,5.863517469213342e-05,1.1289655850392935e-05,4.248698670292069e-06,1.2726521140442943e-05,2.680202820202028e-08,4.706938016893234,3.426195502003834,6.456062843098542,182.15850125376812,-1.3084821928834992e-08,-3.045782292124383e-05,0.8651191618463875,1.2578255159810325,0.6168539126775268,0.044075281283822224,6.693516782653775e-05,250649.3791248709,0.1240998422956543,6.059948014177662,0.6506029971478864,False,8234828.290260705,363220.52086912614,4.547473508864641e-13,2.981555974335137e-19,0.29799216056486344,-0.020170613148142946
-25C,29.8,93.0,0.3069306930693069,-19.270273103489163,-18.965651683283,0.619,0.5971387785155658,-19.04088027479355,-18.898883141809932,0.002212089322410811,0.017919286275929754,0.01730844929437556,0.0009565027637946747,0.3916,0.40247294786839816,5.866486050112887e-05,1.129448994390615e-05,4.247872824929652e-06,1.2731970482221482e-05,2.6895068453116456e-08,4.720049445820695,3.435966324004919,6.47349511640586,182.6659135532609,-1.3122677050816416e-08,-3.040358782397946e-05,0.8632670904627757,1.257761248098416,0.6163416947320919,0.04421332434956657,6.745050119164973e-05,250706.89726621684,0.12511034123440898,6.12775190863732,0.6618195127689339,False,8294374.245308609,334152.0406708814,4.547473508864641e-13,-3.6239457615327986e-17,0.3046214202061641,-0.021861221484434146
-25C,30.0,92.7,0.30594059405940593,-19.201219651155416,-18.892756390946573,0.621,0.5987036479431714,-18.96286606228165,-18.816237452059426,0.002243681307079493,0.018167068412665154,0.017546467957366547,0.0009223295502003918,0.3916,0.4022687765220769,5.8694951050538206e-05,1.1299285022810032e-05,4.246868885236534e-06,1.2737375843894947e-05,2.698139207937461e-08,4.733137501388429,3.4483499736814234,6.486550667713678,183.17242130373216,-1.31706378430893e-08,-3.0366811915690774e-05,0.8614859547748115,1.2576964975888996,0.6150556175588948,0.04386997871783696,6.725336899636397e-05,250697.59572836926,0.12608860262413507,6.196000813667438,0.6730316674934063,False,8252963.865645961,226957.04634958765,4.547473508864641e-13,-2.6712031024611615e-17,0.3084632602088426,-0.02229635205682856
-25C,30.2,92.9,0.3066006600660066,-19.132607189561188,-18.82175527301527,0.622,0.5996303443837815,-18.887441497481404,-18.74390121910764,0.002269350868622241,0.0184011972241487,0.01777075055613912,0.0008715781087703902,0.3916,0.4020955531302229,5.872465950393293e-05,1.1304342119365836e-05,4.246187774044239e-06,1.2743076570921485e-05,2.7065700917259624e-08,4.7462096982695225,3.4591102589546927,6.5019230640140435,183.67831532303046,-1.3212309236271175e-08,-3.03191025957067e-05,0.8598100377554336,1.2576338821607755,0.614167275994496,0.043768850102256736,6.741168024129506e-05,250721.63993858756,0.12704825184235635,6.264734507310921,0.6843430725455223,False,8262072.773615412,149613.649448716,4.547473508864641e-13,-2.2781798149351662e-17,0.3108519165459178,-0.02236965561621851
-25C,30.4,92.9,0.3066006600660066,-19.064267970717342,-18.746371842052383,0.624,0.6008198714797631,-18.816789680503632,-18.695813125823378,0.0023020538869776034,0.01864077674776638,0.018000706330774593,0.0008917718146133829,0.3916,0.40184450935768595,5.875415215658799e-05,1.1308133604732716e-05,4.244445531390323e-06,1.2747350608971425e-05,2.715359042389364e-08,4.759261330556127,3.470322516349137,6.516619022215537,184.18341349252208,-1.3255732640299534e-08,-3.02768848269213e-05,0.858094137854171,1.2575672197170693,0.6131047283835583,0.04357518266771207,6.743718603573384e-05,250701.22553414892,0.12807453421220358,6.333929005068646,0.6960988420952273,False,8250909.327248886,311929.44822797086,4.547473508864641e-13,-1.997642502804542e-17,0.31789612866495887,-0.023180128520236876
-25C,30.6,92.7,0.30594059405940593,-18.996414435413133,-18.673594122847533,0.625,0.602247544650285,-18.73817594655614,-18.62282798313123,0.0023319278373335837,0.018874810977313222,0.018225334383527338,0.0009917779893972385,0.3916,0.4015240387393993,5.878389668741449e-05,1.1312306773186758e-05,4.241293972780598e-06,1.2752054907955982e-05,2.7238182293241996e-08,4.7722904989491095,3.4815230785712115,6.530878546206312,184.68764230933047,-1.3299099143394192e-08,-3.0238718794349224e-05,0.8564203610175508,1.2575006107957674,0.6118985778164702,0.04328716332382026,6.732500519204137e-05,250647.0203842186,0.12907262287205787,6.403574549122663,0.7078538347459189,False,8219776.786862381,333653.77541146986,4.547473508864641e-13,-1.6086849734253672e-17,0.3228203125656002,-0.02275245534971504
-25C,30.8,92.7,0.30594059405940593,-18.929041300230782,-18.602765407704226,0.627,0.603411440643529,-18.668975604288477,-18.52484715104592,0.0023603531287819182,0.019115640452047142,0.01845632376803351,0.0008965100312809244,0.3916,0.4013850495339067,5.8813137425089104e-05,1.1317263621137835e-05,4.2412462620759e-06,1.2757642627464466e-05,2.7323706196638102e-08,4.785307475506964,3.4940082342077594,6.543682609639469,185.19139930211944,-1.3347459356224263e-08,-3.0200160667790686e-05,0.8547016273582854,1.2574404175478189,0.6108670944189256,0.04309455455635318,6.732792901104325e-05,250705.53471303897,0.13005089613605772,6.473726893609543,0.7195852520957267,False,8208877.398077672,174986.75091328428,4.547473508864641e-13,2.7660707925536432e-17,0.32627589252655653,-0.023588559356470973
-25C,31.0,92.7,0.30594059405940593,-18.86203566992791,-18.528773062782506,0.628,0.6045816070972017,-18.597905323004767,-18.47929643957815,0.0023928362021645353,0.019356629599271057,0.018687744340020795,0.0008970186871749492,0.3916,0.4011520264592363,5.8842089749519045e-05,1.1321305983101316e-05,4.2398610026387895e-06,1.2762199471859668e-05,2.741187482355078e-08,4.798307825674558,3.5058759304805442,6.557096837244349,185.69451285360537,-1.339341415966836e-08,-3.0162363936226282e-05,0.8529821528904284,1.2573752067299662,0.6098217198577658,0.04290453074673425,6.734902826446155e-05,250699.88077864505,0.131080196424864,6.544363357763604,0.7317191686520299,False,8197919.289109659,313844.16380433575,4.547473508864641e-13,-4.472333961502706e-18,0.3332626071454037,-0.023418392902798346
-25C,31.2,92.9,0.3066006600660066,-18.795285380041836,-18.45588966400075,0.629,0.605489237428288,-18.5240588155051,-18.38937613539892,0.0024247667829891623,0.019599916690399444,0.018921484218429305,0.000905562569142265,0.3916,0.40090966533174255,5.8871092718085054e-05,1.1325813117157367e-05,4.2381733951297516e-06,1.2767280241159214e-05,2.7500445765344283e-08,4.811291878390068,3.5165744783109334,6.572306890441543,186.1969956936956,-1.3434846499961475e-08,-3.0117662323562575e-05,0.8512479562533697,1.2573109617091862,0.6089443197724866,0.042809890308844314,6.751419956725801e-05,250701.1788063866,0.13210144266962914,6.615486664454771,0.7439186405896474,False,8207088.36973718,317417.1897400994,4.547473508864641e-13,-6.5865281978494394e-18,0.33939571604108565,-0.02351076257171203
-25C,31.4,92.9,0.3066006600660066,-18.728786131002895,-18.385720743023285,0.631,0.6066351389956469,-18.44955057315994,-18.308214931242674,0.0024526360177639416,0.019836484527756864,0.019148429051910887,0.0008806214742792587,0.3916,0.4007079787640862,5.8900232279580703e-05,1.133047553315379e-05,4.237040885897782e-06,1.277253605555518e-05,2.7584140738918855e-08,4.8242566619219245,3.527775270113162,6.586767688429834,186.69873281637848,-1.3478225332198006e-08,-3.0074331039183025e-05,0.849566602758043,1.2572488627194958,0.6079226432372634,0.0426235478145381,6.753267204727099e-05,250701.65056751377,0.13309161194292402,6.6870812818125485,0.7561095418113041,False,8196334.339222247,204846.9288980621,4.547473508864641e-13,-5.116079001415974e-17,0.3430653879796104,-0.02436486100435309
-25C,31.6,93.0,0.3069306930693069,-18.66258701541858,-18.313726100927568,0.632,0.6076573167801879,-18.375082910087087,-18.266450610673417,0.00248337684506855,0.02006935687521567,0.01937201002232039,0.0009914760374867544,0.3916,0.40037713744661063,5.8929465364214345e-05,1.1333838799975224e-05,4.233668195704793e-06,1.2776327374517526e-05,2.7665753114225267e-08,4.83719775297854,3.5376266786679613,6.603121864702662,187.19955304026948,-1.3516370501134835e-08,-3.0027616826383965e-05,0.8479124903385485,1.2571828095852178,0.606970982357711,0.04248686493578146,6.764551153751877e-05,250625.80703541113,0.13411468564111845,6.759123020376566,0.7686306876029044,False,8195553.852298614,345773.2113527779,4.547473508864641e-13,1.2549640146519714e-17,0.34886091449101286,-0.024342683219812145
-25C,31.8,92.8,0.30627062706270625,-18.596789979181267,-18.24317774671465,0.633,0.6090430729229327,-18.30813338631546,-18.165829410825353,0.0025138569377773914,0.020313736887726565,0.01960663979304931,0.0009094669190174444,0.3916,0.4002212016372642,5.895826881200759e-05,1.133860346818218e-05,4.233352253853596e-06,1.2781698455041728e-05,2.775215466659115e-08,4.850123722113076,3.550317181218575,6.6153659951082995,187.699788045776,-1.3565525403983958e-08,-2.9991750708529457e-05,0.8461791131439583,1.257122751615887,0.6058005697567764,0.042211604438642525,6.750449753526548e-05,250674.98700121013,0.13512426856833756,6.831660090450205,0.7811274630896654,False,8164937.992056969,214303.95168910272,4.547473508864641e-13,-3.3881317890172014e-19,0.35361223246661666,-0.023956927077067314
-25C,32.0,92.8,0.30627062706270625,-18.531442937132315,-18.17018225891661,0.634,0.6101803219110769,-18.238385198197363,-18.12422739704681,0.0025495643138957044,0.020563495474748606,0.019846942010407122,0.0009293709040982212,0.3916,0.3999598142340455,5.898673166998829e-05,1.1342190170032193e-05,4.2314626231457054e-06,1.2785741646218111e-05,2.7839056831849352e-08,4.863034223864148,3.562115099551657,6.6286504525570615,188.19942446354253,-1.3611208692990694e-08,-2.9955422456352026e-05,0.8444064407419597,1.2570585575078328,0.6047808850468955,0.04202982341303833,6.752713682207245e-05,250662.78011493187,0.13617627694262943,6.904691591378647,0.7939575420510872,False,8154276.652579608,347067.2956048281,4.547473508864641e-13,5.854691731421724e-18,0.36126067821570373,-0.023819678088923157
-25C,32.2,92.7,0.30594059405940593,-18.466487120727834,-18.102666459393532,0.635,0.6114210944601811,-18.160252450850862,-18.04947498282928,0.002576618022441078,0.020797149429144537,0.020071177052069136,0.0009721807518110847,0.3916,0.3996978506350751,5.901555772731929e-05,1.1346873291512022e-05,4.2290941311137835e-06,1.2791020801340827e-05,2.791976832318053e-08,4.875924872917888,3.5732161078615845,6.642601998494456,188.6982925819222,-1.3654187099136444e-08,-2.9915999469150235e-05,0.842754713984537,1.2569966021168044,0.6037045681066419,0.04180345772392597,6.748182605540255e-05,250625.70325265068,0.13715606001609518,6.978193422180522,0.8066018142161115,False,8133870.411641287,160349.85642476662,4.547473508864641e-13,-2.3276465390548173e-18,0.3638206613343016,-0.023578905539818895
-25C,32.3999999999999,92.9,0.3066006600660066,-18.401811182168736,-18.030448149315845,0.636,0.6122997709037981,-18.096466025134134,-17.980562748139874,0.002610716290595204,0.02104353462730617,0.020307943146351735,0.000916894284636894,0.3916,0.3995119573152676,5.9043762512232754e-05,1.1350682821226168e-05,4.228336323485229e-06,1.2795315180291316e-05,2.8007062648869947e-08,4.888802713210425,3.5845574156530042,6.656898531600688,189.19666500124342,-1.3698117363419963e-08,-2.987266959923844e-05,0.8410131815009473,1.2569351439001786,0.6028502767469047,0.041717457225161195,6.763902431465665e-05,250656.794259626,0.13821130937625561,7.052206620459186,0.8197310998949345,False,8143173.032761573,317089.1541198841,4.547473508864641e-13,-2.0721814021629203e-17,0.37136303285289074,-0.023700229096201952
-25C,32.6,92.9,0.3066006600660066,-18.337357406437352,-17.96215227484217,0.637,0.6134091914577527,-18.01915102789573,-17.90957849085089,0.0026381159388105366,0.021276254113875372,0.020531295657486386,0.0009720873977406739,0.3916,0.39923758274542026,5.9072341666695613e-05,1.135520268708458e-05,4.225893537901033e-06,1.2800410301804433e-05,2.8089149236905383e-08,4.901657132002754,3.594915179922004,6.672168412905954,189.69413100850656,-1.373822029666603e-08,-2.982810948801516e-05,0.8393726864314905,1.2568724594835445,0.6018539139662498,0.04154168477840374,6.766928113829051e-05,250612.0661724289,0.13921615709591104,7.126670807189941,0.832781699309869,False,8132761.368417123,189040.6581098811,4.547473508864641e-13,1.009663273127126e-17,0.37520513159518387,-0.023590808542247266
-25C,32.7999999999999,92.8,0.30627062706270625,-18.2732798935056,-17.891203517148682,0.638,0.6146496570972543,-17.954803881838075,-17.841886457833624,0.00267065768145342,0.021518451421441136,0.020763885726752335,0.0009013391998913655,0.3916,0.399071537670535,5.910041845283571e-05,1.1359216501104053e-05,4.225373165861427e-06,1.280493496488093e-05,2.8175576563491296e-08,4.914497085123369,3.607348678671379,6.684638649543925,190.19103719427434,-1.3786377743004139e-08,-2.979129024964338e-05,0.8376667723386103,1.2568120198788344,0.6007727685346604,0.04132198900262986,6.760524428979158e-05,250647.21241005068,0.1402671987983718,7.201638351488089,0.8461721377794263,False,8112378.088452765,281172.41920741904,4.547473508864641e-13,-8.890457814381136e-18,0.3820763763569168,-0.023350342902745735
-25C,33.0,92.9,0.3066006600660066,-18.209520281131212,-17.823505641448435,0.639,0.6156261145026047,-17.87927105566979,-17.771175363562065,0.0026969871268728136,0.021748267056676186,0.02098438697055873,0.0009603839938228391,0.3916,0.39879600925217873,5.912863496852735e-05,1.1363652536991048e-05,4.222921876885539e-06,1.2809935587153545e-05,2.8257073836777906e-08,4.927316585965485,3.61763483502649,6.6998183350379925,190.68715187686425,-1.3826200443317366e-08,-2.974690005623619e-05,0.8360518240051134,1.2567500715050892,0.5998623675176318,0.04119388257754088,6.770690731179215e-05,250608.9001533933,0.141276928214771,7.277074977033889,0.8595304994525594,False,8111956.040322014,181743.8024106265,4.547473508864641e-13,3.7438856268640075e-18,0.38601463968277727,-0.023373885497395275
-25C,33.1999999999999,92.7,0.30594059405940593,-18.146126289553802,-17.752516107831042,0.64,0.616980833248885,-17.81604628173588,-17.704333199879557,0.0027307379088160034,0.021992222248272363,0.021218844274810866,0.0009078555708880454,0.3916,0.3986096383666247,5.91564342942113e-05,1.1367323815234163e-05,4.222113922096227e-06,1.2814074118991238e-05,2.8343041552872067e-08,4.940121527281197,3.6305459895168566,6.711450138340925,191.18270310578234,-1.3876205887085652e-08,-2.9714119822155375e-05,0.8343370911436668,1.256689589257573,0.5987086265212072,0.04093255727258448,6.7572214896257e-05,250634.0189893243,0.14234298036499507,7.353016017493194,0.8732590954955335,False,8081805.8328891825,311793.60371041164,4.547473508864641e-13,-8.565197162635485e-18,0.3936101817227602,-0.02301916675111504
-25C,33.3999999999999,92.9,0.3066006600660066,-18.083040122247933,-17.68294948474295,0.641,0.6178269913682358,-17.745638238482428,-17.619797332618532,0.002764147868997469,0.022237902431768278,0.021455171232288645,0.0009142320610506623,0.3916,0.39836636174320855,5.918410626269301e-05,1.137148034574154e-05,4.220391701925778e-06,1.281875966247228e-05,2.8429198893172985e-08,4.9529123298230315,3.641403921664332,6.725889985707086,191.67770716415131,-1.3918249615210127e-08,-2.967192289108907e-05,0.8326112243565151,1.25662847379367,0.5978825612686617,0.04085118468576098,6.77364710113972e-05,250637.24521779487,0.1433948870326761,7.429465049736027,0.8870201210835709,False,8091301.302038375,324832.5240285173,4.547473508864641e-13,7.318364664277155e-19,0.4000906375049844,-0.02317300863176419
-25C,33.5999999999999,92.9,0.3066006600660066,-18.02015190697905,-17.615905997447612,0.642,0.6189097213354919,-17.670788181692274,-17.58150428441445,0.0027925531710012727,0.022469566557309598,0.021677616106790445,0.0009848760288278505,0.3916,0.3980771950930889,5.9212220281007995e-05,1.1374789230946875e-05,4.217536670498531e-06,1.2822489678521934e-05,2.8505365122409635e-08,4.965680020832637,3.651646831525818,6.741090595533759,192.171816806223,-1.3957908599101193e-08,-2.9627758922543786e-05,0.830989089147889,1.2565667982577553,0.5969062347153368,0.04068306808122109,6.777412570541767e-05,250564.18433165905,0.1444154489829334,7.506368919332136,0.9008217871902069,False,8081140.122894391,349356.36527182016,4.547473508864641e-13,-2.268693045925918e-17,0.40424590953143635,-0.02309027866450808
-25C,33.7999999999999,93.1,0.30726072607260724,-17.95745704138021,-17.546910869689526,0.642,0.6197441317515842,-17.60829505289894,-17.477951772925564,0.002825492805306271,0.02271759642474914,0.021916146095711787,0.0009230237409427372,0.3916,0.3978971976630254,5.923981466746683e-05,1.1379452848482084e-05,4.216789045067685e-06,1.28277468473798e-05,2.8593524491989954e-08,4.978433595722439,3.6624110274895076,6.755975727855137,192.6653801544584,-1.3999604422819795e-08,-2.958150105062116e-05,0.8292521547078769,1.2565080997134936,0.5960900945220458,0.04060594677382702,6.79266660367375e-05,250610.41347857116,0.14547273873373442,7.5837822707611044,0.9148588207804169,False,8090690.0118221445,275183.2798207537,4.547473508864641e-13,-1.825525407922468e-17,0.4105461716906831,-0.022255868248415855
-25C,33.9999999999999,92.8,0.30627062706270625,-17.89510792243253,-17.480119201195407,0.643,0.621187415329113,-17.53354166244867,-17.445345186505506,0.002853251244641809,0.022947485744192177,0.022136743516746476,0.0009668446315307091,0.3916,0.39763636691866566,5.9267625927032156e-05,1.1383252268482189e-05,4.214473074082755e-06,1.2832029829925375e-05,2.8672390108807227e-08,4.991162821301568,3.6737430778963973,6.769351593818728,193.15800118437068,-1.404347671368681e-08,-2.9543635321509196e-05,0.8276481352479502,1.256446849651539,0.594882623814953,0.040309072598262954,6.773790920995103e-05,250559.7259977316,0.14650308611924906,7.661643348309471,0.9289972871480295,False,8051088.730838571,324034.76752921444,4.547473508864641e-13,-1.009663273127126e-17,0.4149887212371226,-0.02181258467088698
-25C,34.1999999999999,93.0,0.3069306930693069,-17.83309906829875,-17.41415770053075,0.643,0.6220100411730042,-17.46520949838316,-17.3617490852628,0.002878263206244577,0.023178060206240844,0.02235788978552952,0.0009518335311652314,0.3916,0.39743109104501917,5.9295145491016025e-05,1.1388037159801362e-05,4.213107380629784e-06,1.2837423707412446e-05,2.875477280207081e-08,5.003875523549923,3.6842879528282926,6.784212045038086,193.64998276138198,-1.4084311502902318e-08,-2.949774272662268e-05,0.8260423594333425,1.2563886110824785,0.5940777528265522,0.040232918127710474,6.78989552116533e-05,250572.04208213632,0.14752725530966002,7.74000019619491,0.9432255422280368,False,8060711.745003855,108234.84677354815,4.547473508864641e-13,-1.732351783724495e-17,0.4189413677679994,-0.020989958826995836
-25C,34.3999999999999,92.8,0.30627062706270625,-17.77137303378167,-17.345563541119162,0.644,0.6233311057148208,-17.403940953295802,-17.295740095114866,0.0029098591269521136,0.023413581290489604,0.022583900925056404,0.000876320639570316,0.3916,0.39727597746059373,5.932218850592326e-05,1.1391703711773994e-05,4.212692040091811e-06,1.284155691145432e-05,2.883876580966888e-08,5.016573050809537,3.69709057684188,6.795806880379543,194.14137706632906,-1.4133894691609598e-08,-2.9463468540587034e-05,0.8244035590246069,1.2563301069974417,0.5929479910753053,0.03998324777067363,6.776243664212199e-05,250600.59902469313,0.14859932970474327,7.818861931151311,0.9578560632348952,False,8030992.330512309,263399.806479995,4.547473508864641e-13,-2.7037291676357267e-17,0.4258094926625091,-0.020668894285179262
-25C,34.5999999999999,92.8,0.30627062706270625,-17.710029196799226,-17.279938557621563,0.644,0.6243904241200594,-17.331055772397235,-17.230430037299612,0.0029365773919551286,0.02364118286080793,0.022802360677937977,0.0009552078408738108,0.3916,0.3969822435293796,5.9349303082308034e-05,1.1395829196984128e-05,4.209899668986173e-06,1.2846207458418475e-05,2.8918864020437e-08,5.029251775434386,3.7079251063169836,6.809640878755633,194.63204370931072,-1.4175836581111896e-08,-2.94245624647689e-05,0.8228217251151224,1.256270215030253,0.5919903769199435,0.0398216235616715,6.779042857846658e-05,250561.62538451934,0.14963174582786665,7.89820665431451,0.9724291875778278,False,8021061.564909874,210230.07947127847,4.547473508864641e-13,4.065758146820642e-18,0.43009063917766355,-0.01960957587994061
-25C,34.7999999999999,92.8,0.30627062706270625,-17.648957986773798,-17.21686526580882,0.644,0.6254420894516667,-17.26722999549034,-17.135763761992052,0.002958229902059231,0.023862710006087397,0.023014254110014083,0.000824350050723029,0.3916,0.3968981019594678,5.9376065373582147e-05,1.1400739657956937e-05,4.210365341597643e-06,1.285174288715146e-05,2.899819898248898e-08,5.041917747230838,3.7200490585659165,6.822188993226482,195.1222168178334,-1.422279218346147e-08,-2.9383542224979953e-05,0.8212895452198773,1.2562165039337776,0.5910447766830311,0.03966184764411723,6.77901549625467e-05,250624.01644881628,0.15063027386904848,7.978073017335207,0.9869759425099645,False,8011202.544384269,76404.89922973131,4.547473508864641e-13,-1.726253146504264e-17,0.4320927209649774,-0.018557910548333334
-25C,34.9999999999999,93.1,0.30726072607260724,-17.587998536091806,-17.149895735490986,0.644,0.626130491384462,-17.19981658262128,-17.105764814855092,0.0029868965710827676,0.024087880331980085,0.02323042131551037,0.0009569468890533668,0.3916,0.3965519270170235,5.940266931602736e-05,1.1403574004140445e-05,4.206801252257299e-06,1.2854937968303775e-05,2.9076143152688714e-08,5.0545611047845815,3.729231376859366,6.838807425247139,195.61151475516328,-1.4258341134358782e-08,-2.933472510232436e-05,0.8197285339094347,1.2561552394450908,0.5903210107313608,0.03963568785798909,6.8049471278967e-05,250547.10019214003,0.1516972345455639,8.0583993438532,1.002066404002643,False,8030626.421440789,258550.7390356829,4.547473508864641e-13,2.1291020162184093e-17,0.4381028006008201,-0.017869508615538043
-25C,35.1999999999999,93.1,0.30726072607260724,-17.52714647537862,-17.084596322746393,0.644,0.6271753996878555,-17.13413284507078,-17.050834744877136,0.003010587084605111,0.02431329799549338,0.023446537940936072,0.0009633148624263861,0.3916,0.39632909815295114,5.942930342662884e-05,1.1406976780318207e-05,4.205119589269173e-06,1.2858773825085975e-05,2.9152859733591116e-08,5.067182843007351,3.7394163872892716,6.854083177168468,196.09997602438446,-1.4297784709353076e-08,-2.928719669072883e-05,0.8181700242626135,1.2560974427940557,0.5893719011862802,0.03948206954035514,6.807237956468781e-05,250526.79674923138,0.152744320667585,8.139191810818561,1.017161511740722,False,8020799.078802894,332965.678101672,4.547473508864641e-13,-2.574980159653073e-18,0.44255015263222575,-0.0168246003121445
