case,time_s,current_A,current_density_A_cm2,temperature_experiment_C,temperature_model_C,voltage_experiment_V,voltage_model_V,temperature_min_C,temperature_max_C,ice_fraction_average,ice_fraction_max,ice_fraction_ccl_average,liquid_fraction_max,gas_porosity_min,gas_porosity_ccl_average,d_h2_effective_average_m2_s,d_o2_effective_average_m2_s,d_o2_effective_ccl_average_m2_s,d_water_cathode_average_m2_s,d_liquid_capillary_cathode_average_m2_s,lambda_pem_average,lambda_pem_min,lambda_pem_max,membrane_water_average_kg_m3,anode_pem_water_flux_kg_m2_s,pem_cathode_water_flux_kg_m2_s,active_area_factor,reversible_voltage_V,activation_loss_V,ohmic_loss_V,concentration_loss_V,limiting_current_A_m2,exchange_current_density_A_m2,hydration_activity_factor,effective_exchange_current_density_A_m2,transport_limited,electrochemical_heat_average_W_m3,phase_change_heat_average_W_m3,current_residual_max_A_m2,water_balance_residual_kg_m2_s,temperature_error_C,voltage_error_V
-20C,20.2,62.0,0.2,-17.031206895426568,-17.09700588982571,0.601,0.6044601502960995,-17.146792805141274,-17.024723255044307,0.0005573124437154473,0.006453597084094721,0.006245001510340742,0.0004923152053767735,0.3916,0.4139796081902358,5.942417199319075e-05,1.1514289043586204e-05,4.488727859678481e-06,1.2979744012769903e-05,2.9158058923768564e-08,3.968597107822553,3.2935003912395575,4.813895241994926,153.58470807273278,-1.257298354387191e-08,-3.612150829037408e-05,0.949003115322025,1.256132374127851,0.6188407936155134,0.03278817118620671,4.325903003142203e-05,256020.75696236955,0.15254481781275328,3.062407835666905,0.4433310239833208,False,5359901.130724827,57657.97621546986,2.2737367544323206e-13,-2.256495771485456e-17,-0.06579899439914172,0.0034601502960994734
-20C,20.4,61.9,0.2,-16.982170677526245,-17.047916377726665,0.603,0.6059309603501983,-17.096624019883052,-16.974997044470967,0.0005636027474884901,0.006573979217194657,0.006360826841150852,0.00044769361710309447,0.3916,0.41390863085029406,5.9444502917892514e-05,1.1518264516530799e-05,4.4890120260923655e-06,1.2984225454998356e-05,2.9219654662270966e-08,3.9841478981807517,3.306699694039208,4.832133132402738,154.18652365959508,-1.2624070877794297e-08,-3.6058015452161305e-05,0.9480752535194986,1.256088756982504,0.617500417191667,0.032614115507614,4.326393302482082e-05,256040.74196723805,0.15333542026035304,3.1106903952928966,0.4522120044207633,False,5350897.0899896035,31621.058244731175,2.2737367544323206e-13,2.6894990141218544e-17,-0.06574570020042003,0.0029309603501983528
-20C,20.6,62.0,0.2,-16.93342436954048,-16.99775231508204,0.605,0.6073824321242466,-17.046323233451233,-16.952182560731103,0.0005774122483260394,0.006715667360571974,0.006498414099593151,0.0005922735834839265,0.3916,0.41362801600398585,5.946472536372663e-05,1.1520660697013328e-05,4.485968501895506e-06,1.2986926603905935e-05,2.9277275790644653e-08,3.999665665331696,3.319202516857373,4.851236286818832,154.7870612483366,-1.2672449879087285e-08,-3.600081361030474e-05,0.9469738869435709,1.2560428684037301,0.6161743544635173,0.032442800382465525,4.328143350069908e-05,255987.55495175728,0.15414724635179086,3.1594372969773405,0.46119385816151925,False,5342011.434807185,45749.21359789966,2.2737367544323206e-13,-1.9098898894689964e-17,-0.06432794554156018,0.002382432124246603
-20C,20.8,62.1,0.2,-16.884844169868916,-16.945155628962425,0.607,0.6088277339083547,-16.998343657894793,-16.902991466188553,0.0005965822257736061,0.006880048184020748,0.006658457023773788,0.0006111291360144496,0.3916,0.41344663666295145,5.948478181747278e-05,1.1523387978374249e-05,4.484811370230423e-06,1.2990000993803699e-05,2.934202284837018e-08,4.015164434089489,3.332902015104748,4.868702082555448,155.38686359926317,-1.272548516580165e-08,-3.594664810029794e-05,0.945693911385405,1.255998182008321,0.6148547028381192,0.03227245789307654,4.328736877070311e-05,256004.94296833247,0.15500271267084567,3.208694162235783,0.4703468240160537,False,5333163.551219135,189349.25533393575,2.2737367544323206e-13,6.762711050878334e-18,-0.060311459093508546,0.0018277339083546673
-20C,21.0,61.8,0.199,-16.83663537064699,-16.89880517183957,0.609,0.6107836892985007,-16.94586271095011,-16.81785680418136,0.0006073734119173268,0.007019457928253283,0.006793268035124122,0.0005183620499957906,0.3916,0.41340561649676116,5.950499296110343e-05,1.1527604999941045e-05,4.485384774900962e-06,1.299475472720627e-05,2.9401597812210594e-08,4.030639852919141,3.3476660393464543,4.8846754433330934,155.9857623079708,-1.2782626615373009e-08,-3.589152061941236e-05,0.9446167056584117,1.2559571243612766,0.613189504539711,0.03194085879360181,4.3071729463173576e-05,256041.34024260542,0.15576022743832701,3.258449238523212,0.4794277348102696,False,5294583.588295023,5681.991234159406,2.2737367544323206e-13,-1.2715658604181557e-17,-0.06216980119257798,0.0017836892985007013
-20C,21.2,62.0,0.2,-16.78872898814699,-16.846873715836864,0.611,0.611679106881666,-16.89938176707267,-16.802519849933105,0.0006275056343223724,0.007182698141483612,0.006952331779380516,0.0006068642808328198,0.3916,0.41315640168656537,5.9524702340784884e-05,1.1529666520527592e-05,4.483115412340084e-06,1.2997078623140194e-05,2.9463045819481617e-08,4.046091505763311,3.3602514570605435,4.9034110264382775,156.5837412730401,-1.2831333520674522e-08,-3.583505066015484e-05,0.9433468211844559,1.2559115979192004,0.6122531449371279,0.03193604468200621,4.3301418400260704e-05,256019.99349137844,0.156613023944375,3.3087029834554804,0.488829096612296,False,5315707.946852366,187058.47159282555,2.2737367544323206e-13,-1.0028870095490916e-17,-0.058144727689875,0.0006791068816660584
-20C,21.4,61.9,0.2,-16.74100463594799,-16.80034781847337,0.614,0.6130834300798063,-16.84704604976241,-16.72226889523995,0.0006412254630404593,0.0073304978634274294,0.007095600503749071,0.0005495402967340395,0.3916,0.41307184545090425,5.9544753312942215e-05,1.1533585453195229e-05,4.483107817324192e-06,1.3001496329056438e-05,2.9522459858175168e-08,4.0615188180951955,3.3733493822150495,4.921494412619622,157.18077826028403,-1.2882029178407345e-08,-3.5773722040891315e-05,0.9422040916318725,1.2558702932307528,0.610972628570343,0.03177092839988381,4.3306180719798394e-05,256038.23699936597,0.15738072159421265,3.3594552487012206,0.4981560147134404,False,5307110.926967823,26308.596690505703,2.2737367544323206e-13,-2.4401325144501884e-17,-0.05934318252537807,-0.0009165699201937327
-20C,21.6,61.9,0.2,-16.693563836618456,-16.75219290379829,0.616,0.6144944493002165,-16.7982056256414,-16.710413280263197,0.0006496726438933598,0.007460792699911805,0.007221430458313007,0.0005372626449668614,0.3916,0.4129603198913196,5.956461554801144e-05,1.1537546896744395e-05,4.482613198801027e-06,1.3005961956330042e-05,2.9584564295620196e-08,4.076912707636718,3.385752039054726,4.940444622515316,157.77652178554098,-1.2930020817411633e-08,-3.570932959548704e-05,0.9412012795926743,1.255826054617345,0.6096788343107273,0.0316094563264623,4.331467993888138e-05,256036.09251095902,0.1581789664477943,3.4106773094267395,0.5077756542215079,False,5298472.915211408,54885.124359658104,2.2737367544323206e-13,-5.42643187328995e-17,-0.05862906717983307,-0.001505550699783531
-20C,21.8,62.0,0.199,-16.646293127546517,-16.701745736049816,0.618,0.6164299751140878,-16.75020280708958,-16.649607577016127,0.0006641761886121005,0.007609087424977928,0.007365401346047527,0.0005513434386867041,0.3916,0.41279943479705483,5.958419503199245e-05,1.1540406717343926e-05,4.481762692649426e-06,1.3009185754096792e-05,2.9646586399677662e-08,4.092285834023876,3.4006974367684144,4.955981629834498,158.371461776724,-1.2987877094472884e-08,-3.566097307734266e-05,0.9400548176714835,1.2557832413722871,0.6080201729466687,0.03128999158069328,4.3101730837466526e-05,256059.80896887652,0.15901922778810507,3.4624126216653903,0.5175849525698426,False,5260190.846412505,143448.35961707594,2.2737367544323206e-13,8.05020113070487e-18,-0.05545260850329825,-0.0015700248859121801
-20C,22.0,61.9,0.2,-16.599245210432105,-16.65579279897503,0.619,0.617290775111086,-16.700951436868536,-16.577791073432138,0.0006745271107199226,0.007743484159723073,0.007495267261443796,0.0004997277722034564,0.3916,0.412721999204588,5.960370296035452e-05,1.1544108292438176e-05,4.4818397290685026e-06,1.3013358438748489e-05,2.9704592917498488e-08,4.107638110125753,3.4132330661309442,4.974537355102199,158.96559486186658,-1.3036391624668459e-08,-3.5596781065176576e-05,0.9390215417501916,1.2557428307548664,0.6071205521208696,0.031288182171923334,4.332135098746715e-05,256092.6923232114,0.1597882263861891,3.514662917395271,0.5273561448117196,False,5281354.299901523,29152.14762125212,2.2737367544323206e-13,-1.2244708285508166e-17,-0.056547588542922966,-0.0017092248889140071
-20C,22.2,62.1,0.2,-16.552366157575694,-16.605765477880823,0.621,0.6186806244891446,-16.653183397163843,-16.56306721211689,0.0006891303603170458,0.007889625237299051,0.007637116147512437,0.0005433369213361383,0.3916,0.4125356078339408,5.9623182503875736e-05,1.1546931666671738e-05,4.480424882065139e-06,1.3016541151520867e-05,2.976634846352743e-08,4.122962720196453,3.4262437942052104,4.992503024268369,159.55865727160273,-1.3086748847357132e-08,-3.553978609334457e-05,0.9378938426356296,1.2556985333533388,0.6058430671515815,0.03113150936680157,4.3332345811102055e-05,256077.7085165337,0.16062932066342328,3.567406611371062,0.5374414029176492,False,5272845.886200524,140365.03730493388,2.2737367544323206e-13,-6.545870616381233e-18,-0.05339932030512884,-0.0023193755108553704
-20C,22.4,61.8,0.2,-16.505765703284215,-16.559685824328483,0.623,0.6200544666801038,-16.604229179256265,-16.48027567857025,0.0006990974667473211,0.008023302065312172,0.007766280312982686,0.0004970541276351829,0.3916,0.4124535947002397,5.9642714989825866e-05,1.1550702381777056e-05,4.480434876123397e-06,1.3020791775821408e-05,2.9824969045802444e-08,4.1382627629410695,3.4393249437447455,5.010307236102717,160.15076892581936,-1.3137378270622601e-08,-3.5478637918025297e-05,0.9368678387273447,1.2556577990137745,0.604584331580697,0.030975664816673205,4.3335936300426985e-05,256102.38689057023,0.16140766820164779,3.62065574514237,0.5475070650503625,False,5264435.465686538,32700.72665444504,2.2737367544323206e-13,-1.0316861297557378e-17,-0.05392012104426769,-0.002945533319896221
-20C,22.6,61.9,0.199,-16.45949953849804,-16.512016315424887,0.625,0.6219444483040517,-16.55592352807605,-16.464858208626765,0.0007130125514195094,0.008166064345005193,0.007904880345566983,0.000590839636930218,0.3916,0.41222290539610285,5.966211050425944e-05,1.1553346817386109e-05,4.478046487866589e-06,1.3023772775962523e-05,2.988212336392734e-08,4.153531125823096,3.4528820182674704,5.0273620771391,160.74165456935376,-1.3189836885637928e-08,-3.5426913639430654e-05,0.9357677650308008,1.255614222023875,0.6029593909690799,0.030667250097243148,4.3132653500318793e-05,256065.51845495208,0.16221654344361558,3.6743866835816617,0.5577609206366043,False,5226601.003596378,33686.101272343156,2.2737367544323206e-13,-2.0881056215713012e-17,-0.052516776926847086,-0.0030555516959482887
-20C,22.8,61.8,0.199,-16.41346219785355,-16.462398225788945,0.627,0.6233057769676359,-16.510105645686167,-16.418311260354187,0.0007304358560253507,0.008324847127050396,0.008059345782265307,0.0005903407220110839,0.3916,0.4120664803763226,5.968116944515877e-05,1.1556109329741142e-05,4.477213826309937e-06,1.3026886880799105e-05,2.994441317404362e-08,4.168782514153387,3.4670645714146415,5.043633219889823,161.33188329773606,-1.3244739078435939e-08,-3.5375698260309754e-05,0.9345428506169772,1.255572193859804,0.6017081518441858,0.030515128470148756,4.3136577833405116e-05,256091.62380203884,0.16306246721752626,3.728652714730755,0.5682051475038105,False,5218308.857772893,171611.12826516188,2.2737367544323206e-13,2.5343225781848666e-18,-0.048936027935393867,-0.003694223032364108
-20C,23.0,61.9,0.201,-16.367654134387227,-16.41799492850504,0.629,0.6236007249866592,-16.460694240016778,-16.337936891462732,0.0007420244385819578,0.008465889281881595,0.008195822382129977,0.0005244550966658459,0.3916,0.41199687100539495,5.9700364915710755e-05,1.1559834261833809e-05,4.477339363313103e-06,1.3031085895158115e-05,3.0001195071927084e-08,4.184011822264045,3.477910769854643,5.064148736660212,161.92125752161851,-1.328671691153304e-08,-3.530351802486129e-05,0.9334615540146163,1.255532929736186,0.6012163241021672,0.030672305729689417,4.357491767017332e-05,256117.63537261065,0.16382294587519824,3.7834377527254683,0.5785724632706563,False,5268939.524875467,20270.413896485752,2.2737367544323206e-13,8.361909255294453e-18,-0.05034079411781178,-0.00539927501334081
-20C,23.2,61.8,0.199,-16.32207591054537,-16.371662535412213,0.63,0.6259972311313122,-16.413956282344884,-16.292362562575704,0.000747558190905898,0.008588150340496693,0.00831355043211421,0.00045463813764259637,0.3916,0.41194883443438196,5.971962807674964e-05,1.1563852328121638e-05,4.477879862755225e-06,1.3035615351700753e-05,3.006155672285764e-08,4.199210026924713,3.4928964440316794,5.07931173386137,162.50942804198635,-1.334472012880136e-08,-3.5250733108749626e-05,0.9325295297878726,1.2554914699126376,0.5992333086100625,0.030217785355657598,4.314481560528775e-05,256133.07308494145,0.16461996240842075,3.8387105671747195,0.5892918837010006,False,5201914.631309117,19902.251214634092,2.2737367544323206e-13,-6.051881001542525e-17,-0.049586624866844176,-0.004002768868687778
-20C,23.4,62.1,0.2,-16.276622676850867,-16.323545836194057,0.632,0.6268169103902118,-16.368080630972372,-16.27992974274099,0.0007622551500381263,0.008730248985890334,0.008451436292752927,0.0005283099515563495,0.3916,0.41173601892625417,5.973827886067778e-05,1.1566072677070207e-05,4.476062854247938e-06,1.3038118290515507e-05,3.011903405857637e-08,4.214385474082584,3.5052278236988035,5.0977361741643765,163.09671784699597,-1.3392442976605407e-08,-3.519252953944209e-05,0.9314387504635621,1.2554495143390365,0.5983655941390262,0.030223638973969444,4.337083582909522e-05,256131.69321556258,0.1654514708565392,3.894502676518133,0.6001736729407916,False,5223036.973429984,125489.59797784754,2.2737367544323206e-13,1.179069862577986e-18,-0.04692315934319069,-0.005183089609788194
-20C,23.6,61.9,0.2,-16.231349734060803,-16.27704889781387,0.634,0.628143346007592,-16.32016895059968,-16.247631992036418,0.0007744171383878794,0.008870193917335527,0.0085872191574926,0.0006298280738252139,0.3916,0.41149963994928446,5.975729312963326e-05,1.1568490635407646e-05,4.4734837906281405e-06,1.3040843989004983e-05,3.017377971666489e-08,4.229528909548437,3.5173200034174052,5.11652308016052,163.68276879952452,-1.3439235279415391e-08,-3.5133777412852243e-05,0.9303654995938154,1.2554067362389743,0.5971413298672167,0.030078672733648264,4.338763051726752e-05,256079.10841017717,0.16625868002843228,3.9507811432568705,0.6111121209161513,False,5214916.767630289,178131.31113358348,2.2737367544323206e-13,-1.7672495411513722e-17,-0.04569916375306704,-0.005856653992407979
-20C,23.8,61.7,0.199,-16.18652416312533,-16.23238879163239,0.635,0.6299764627579141,-16.273561002004328,-16.155843002760207,0.0007876157449025425,0.009016596424643909,0.008729104145116426,0.0005443546665164061,0.3916,0.4114434852792355,5.9776161097192245e-05,1.1572319807675366e-05,4.47395637444241e-06,1.3045160510470413e-05,3.0232817759463195e-08,4.24465394748049,3.5320530859027413,5.1317741207389975,164.26810776749497,-1.349626947953469e-08,-3.5081901215709005e-05,0.9292449641460839,1.2553687607640993,0.5955656527913582,0.02978347683306187,4.316838176522224e-05,256132.0985640525,0.16703743156089373,4.007597886285989,0.6220541023794764,False,5177676.27521197,28167.596314037946,2.2737367544323206e-13,1.796726287715822e-17,-0.04586462850705786,-0.005023537242085929
-20C,24.0,62.1,0.2,-16.141827766621123,-16.186510251963966,0.637,0.6307703448054196,-16.228095408993454,-16.117139672518476,0.0007991000657929538,0.009154742905433461,0.00886279597073461,0.0005136135718151827,0.3916,0.4113402490572025,5.979463856331685e-05,1.1575775449109803e-05,4.4737792299872755e-06,1.3049055960814689e-05,3.029259224375703e-08,4.259756619687071,3.54430125376388,5.150137520969527,164.85258118188963,-1.3543670802555405e-08,-3.501920892788297e-05,0.9281900208430593,1.255328499755897,0.5947230394962509,0.029791726137153276,4.338931707326843e-05,256159.09547286967,0.16784094383673573,4.064939882383965,0.6332700298072826,False,5198834.742544109,70188.37946693391,2.2737367544323206e-13,1.1478990501190278e-17,-0.04468248534284314,-0.006229655194580408
-20C,24.2,62.8,0.199,-16.096785231144555,-16.140354771824377,0.636,0.6326014094102799,-16.182061055534973,-16.071478696375095,0.00080963158239277,0.00928839991242126,0.008992059494771,0.0004969165243445232,0.3916,0.41122744633455827,5.981324091206055e-05,1.1579170689521557e-05,4.47337800920948e-06,1.3052883322733394e-05,3.035223052102942e-08,4.274832272215372,3.5584845712990445,5.165989654581761,165.43600893473484,-1.3598566012766132e-08,-3.49666178894824e-05,0.9271708369663704,1.2552876009228406,0.5931414838541268,0.02950152977341085,4.317788502320258e-05,256167.3197627293,0.16865291515003453,4.12279080346647,0.6446810638435291,False,5161687.160310814,79560.61622527886,2.2737367544323206e-13,-1.1180834903756764e-17,-0.04356954067982244,-0.0033985905897201407
-20C,24.4,64.2,0.205,-16.05086823268293,-16.09597458399446,0.633,0.6308154402529114,-16.136126435107712,-16.016796278192487,0.0008165659747369769,0.009413885223982737,0.009112891902528536,0.0004665936731750974,0.3916,0.4111379537273897,5.9831639503864926e-05,1.1582703663386175e-05,4.47324855274354e-06,1.305686594781714e-05,3.040915880803608e-08,4.2898852520760915,3.563396517359134,5.19386939343711,166.01855925534474,-1.3617577492904156e-08,-3.486518150162191e-05,0.9262188619484227,1.2552485994716205,0.5941323559227748,0.03025631583324262,4.448746269173037e-05,256197.10542512915,0.1694370825891656,4.181168632373492,0.656175135437684,False,5328522.643041113,40898.03607576848,0.0,2.257851024201063e-17,-0.04510635131153151,-0.0021845597470886435
-20C,24.6,65.7,0.21,-16.003652599771996,-16.04764171674634,0.63,0.6295987373000779,-16.089488522030763,-16.0239564761182,0.000823170436889709,0.009539723097138575,0.009234287720914966,0.0005971399835331237,0.3916,0.41088586489154144,5.985118763055748e-05,1.1585157773143605e-05,4.470469285801721e-06,1.3059632398816429e-05,3.046539117372659e-08,4.304881800161682,3.5657965115407597,5.22619354372684,166.59892566625706,-1.3626882543881858e-08,-3.475258222390733e-05,0.9252631487284426,1.2552025433841498,0.5946960876522968,0.030862111353984686,4.560707779060038e-05,256076.7816645065,0.17029492911083,4.239941914352471,0.6680775662260994,False,5466307.473736875,127134.72968865256,4.547473508864641e-13,1.0787811616230769e-17,-0.04398911697434471,-0.0004012626999221336
-20C,24.8,67.5,0.215,-15.954924907592996,-15.999068995219318,0.628,0.628411278160127,-16.04176998291274,-15.9245928303759,0.0008361233013564917,0.009688665152832301,0.009378231990253881,0.0005538747225369543,0.3916,0.41078670293265834,5.987100557382435e-05,1.1588859176371765e-05,4.470424846518186e-06,1.3063804889728171e-05,3.0528905386919754e-08,4.319842590531169,3.566432225896604,5.25964031177535,167.17790825355624,-1.362937007750024e-08,-3.463036041082193e-05,0.924130827524878,1.255160661070518,0.5952371752214775,0.03146550551334176,4.670217557163875e-05,256099.7019521344,0.17116108101219696,4.2991902980447465,0.6800254203800069,False,5604272.274122215,66209.88923490088,4.547473508864641e-13,2.1047074673374855e-17,-0.04414408762632149,0.00041127816012698215
-20C,25.0,70.0,0.223,-15.904148505481075,-15.949940882892804,0.626,0.625825349024885,-15.992712131191922,-15.866727757097408,0.0008428251560592933,0.009823422043499746,0.009507656352449316,0.0005012456408364217,0.3916,0.410711251448308,5.989144995766273e-05,1.1593035127308711e-05,4.470620714659365e-06,1.306851232532982e-05,3.0593349001089255e-08,4.334750743394697,3.561575401847403,5.301035957831264,167.75485376937473,-1.3610602732575312e-08,-3.447503530304584e-05,0.9231135869844993,1.2551161117094625,0.5967342232685394,0.03250808027009677,4.845914594131037e-05,256087.39739323157,0.17204128268005942,4.3588457456878835,0.6922441833247134,False,5830454.458752697,30077.048368143227,4.547473508864641e-13,-7.883843859864126e-17,-0.045792377411729035,-0.00017465097511504268
-20C,25.2,71.4,0.228,-15.851536353449985,-15.894885471568443,0.624,0.6247474107141092,-15.942437783063156,-15.847782721769306,0.0008600203295519074,0.009982090997054532,0.009661166799597784,0.0005900902663285454,0.3916,0.41046820923616345,5.991286721363262e-05,1.1595537546268204e-05,4.468404397770233e-06,1.3071333233975069e-05,3.0659942834878547e-08,4.349592011527125,3.5584056891676585,5.340681295116562,168.32921084609976,-1.3598374988510634e-08,-3.4334096710120354e-05,0.9219080544306549,1.2550658463873798,0.5971621788568223,0.03310667770504318,4.957911140511814e-05,255995.05392458278,0.1730326574326266,4.418848078155111,0.7048955317009865,False,5968704.939001625,146872.50892467817,4.547473508864641e-13,-1.282069068964109e-17,-0.04334911811845821,0.0007474107141092201
-20C,25.4,72.1,0.233,-15.798059647031648,-15.841750362458981,0.622,0.6236989256163828,-15.889054837230105,-15.755840698767884,0.0008724167832266606,0.010134742306755434,0.009808223922154921,0.0005678606263340033,0.3916,0.41034514010764694,5.9934987802946826e-05,1.1599908631491926e-05,4.467975834049629e-06,1.3076260639136353e-05,3.073025169104495e-08,4.364372587855458,3.555456539621406,5.380086840377982,168.90121915000617,-1.3586999202597327e-08,-3.418909465441639e-05,0.9207542687349645,1.255017760445742,0.5975687613703953,0.03369938798152712,5.068547743670526e-05,255976.68721939053,0.17399446482810468,4.479218606585166,0.7175983510680863,False,6107075.308582273,63663.97804181653,4.547473508864641e-13,-5.485385366418849e-18,-0.04369071542733316,0.0016989256163828514
-20C,25.6,73.8,0.235,-15.743558757743738,-15.785905306169752,0.621,0.6240576023497424,-15.83407872551328,-15.732356256707021,0.0008889539650996143,0.010298380092150831,0.009966511933865628,0.0006780890594137991,0.3916,0.41007962152513056,5.995789401407537e-05,1.1603039385074002e-05,4.465126333100195e-06,1.3079789852265239e-05,3.0798611452443385e-08,4.3790770340166905,3.55610128703161,5.416007484604908,169.47028121644593,-1.358953225038233e-08,-3.40638908572317e-05,0.9195135098592487,1.2549651152246968,0.5970049129371038,0.033851445773434206,5.1154164416399114e-05,255874.52409971663,0.17501065641308952,4.53988990950404,0.7305802534769608,False,6156916.542632706,39905.29248541358,4.547473508864641e-13,-2.4472475912071245e-17,-0.04234654842601415,0.0030576023497423943
-20C,25.8,75.4,0.241,-15.687552574803401,-15.72696789490351,0.619,0.6226061648921286,-15.782628783114774,-15.676036043568786,0.0009120029597283195,0.010485902991429576,0.01014831546304119,0.0006975404757871619,0.3916,0.4098758904680043,5.9980493312630855e-05,1.1605853025223398e-05,4.463775518222871e-06,1.3082961592070011e-05,3.0872392414955e-08,4.393741246424151,3.5538527923391294,5.453254827172204,170.03778623661458,-1.3580861443009545e-08,-3.3931616843138855e-05,0.9180898896067523,1.2549147111085035,0.597677345289329,0.03457872328471086,5.247764233491358e-05,255878.4064618197,0.17608907355787837,4.6010069536697795,0.7438245410443437,False,6324821.373155708,212212.80102877057,4.547473508864641e-13,1.4541861638461828e-17,-0.039415320100108175,0.003606164892128616
-20C,26.0,77.0,0.245,-15.630099978453512,-15.671439049388653,0.618,0.622078592337105,-15.722429500482292,-15.58673199729975,0.000929176413576896,0.010661088398992824,0.010317473822898894,0.0006517993607016308,0.3916,0.4097537361181368,6.0004132334542836e-05,1.1610288624956079e-05,4.463410618198401e-06,1.3087961722677762e-05,3.0945253971540644e-08,4.408348497016936,3.553074376745773,5.489423752630439,170.60308683455543,-1.3577886529132837e-08,-3.379996676528639e-05,0.9167667176245162,1.254864349145634,0.5977206384149906,0.03501174824174787,5.337015179044862e-05,255850.73633890704,0.17711074531360035,4.662498021920677,0.7570462446416271,False,6433754.0519562075,63693.92356434381,4.547473508864641e-13,1.95393560272622e-17,-0.04133907093514111,0.004078592337105058
-20C,26.2,78.7,0.251,-15.57115187687803,-15.613068091684795,0.617,0.620703872970359,-15.665289438741809,-15.52537565291999,0.0009437116069300411,0.010828446596688107,0.010478609382345122,0.0006227499319847002,0.3916,0.40962242272918264,6.002804613251999e-05,1.1614678618079932e-05,4.463001849845928e-06,1.3092910442199198e-05,3.102190100966545e-08,4.422899052044689,3.5498061533176073,5.5290757177797945,171.16619331412946,-1.3565273281832768e-08,-3.365442390028665e-05,0.9155075791227184,1.2548117950560573,0.5983228688481557,0.03573035381694802,5.4699420594645645e-05,255834.9862511911,0.17819062090591337,4.724361153418271,0.7707080140983419,False,6601877.192667277,90130.87336556095,4.547473508864641e-13,-1.237345729349082e-17,-0.041916214806764884,0.0037038729703590123
-20C,26.4,80.0,0.256,-15.510876700355976,-15.55431857453641,0.616,0.6198110581699746,-15.606655434027346,-15.465702504721662,0.0009515599880530909,0.010980060256859854,0.01062369864129707,0.0005642114860107518,0.3916,0.4095369801073015,6.005264350939251e-05,1.161959762439014e-05,4.463252246441038e-06,1.3098455503857976e-05,3.109912923279102e-08,4.437386932542952,3.5469567022611415,5.568351920356475,171.72687428941225,-1.3554285563000511e-08,-3.3507899835527254e-05,0.9143749056669778,1.2547584572372645,0.5985900216622861,0.03630156657600013,5.581082900358575e-05,255818.7799580294,0.17928364968839333,4.786567432063128,0.7846738232590089,False,6740384.729369039,36365.079726181524,4.547473508864641e-13,-2.1155494890623405e-17,-0.043441874180434326,0.0038110581699746238
-20C,26.6,82.0,0.262,-15.449117862326355,-15.490652614734984,0.614,0.6185240988793544,-15.546502245891133,-15.437233209264036,0.0009682883890632994,0.011147355585886842,0.010784796122957603,0.0007204286220300712,0.3916,0.40922225675909163,6.007804641320951e-05,1.1622852580035539e-05,4.459919518856246e-06,1.3102124726585518e-05,3.1177020607741284e-08,4.451795345280387,3.542638412125791,5.611562147776469,172.28447986235096,-1.353761676569201e-08,-3.335513584812403e-05,0.9131184152308922,1.2546983812610921,0.5991043826898073,0.03701273112834929,5.716856358113973e-05,255690.59592688672,0.18047515122394936,4.849039761835725,0.7990984001346793,False,6908683.382112307,165856.99776760122,4.547473508864641e-13,-1.0503208545953324e-17,-0.04153475240862825,0.0045240988793544545
-20C,26.8,84.2,0.267,-15.385393061506967,-15.428052417187473,0.614,0.617690138331685,-15.484989834470525,-15.337003558700303,0.000983221178134123,0.011322177596018033,0.010952725608334827,0.0006506351179548189,0.3916,0.4091230521691722,6.010374314487285e-05,1.1627622052288073e-05,4.4602300963107976e-06,1.3107501222579281e-05,3.125949147935428e-08,4.466154345323369,3.5390311134917916,5.650575300463922,172.84017316401435,-1.3523695624413602e-08,-3.3210801970592835e-05,0.911809962115407,1.2546443696407834,0.5993200630908498,0.0375758964964082,5.827172184040007e-05,255724.41083584205,0.18165384807777202,4.911904246853745,0.8135773083398128,False,7047344.140356294,90764.95792054631,4.547473508864641e-13,4.3090260092720767e-17,-0.04265935568050594,0.0036901383316849667
-20C,27.0,86.0,0.275,-15.319818389165029,-15.360922297826562,0.613,0.6156430398251184,-15.422559385446789,-15.307739486342939,0.0010059717842583842,0.0115186085121631,0.011142350894990586,0.0007309397280155249,0.3916,0.4088527802745776,6.01299593863942e-05,1.1630973285718938e-05,4.457970735255482e-06,1.3111278976628623e-05,3.134338026160814e-08,4.480451192074892,3.5314773370774133,5.696297450721837,173.3934611332983,-1.3494504234113809e-08,-3.304705262468425e-05,0.910334055642661,1.2545840900172096,0.6003188611210383,0.03856213132992002,6.0057741132915914e-05,255661.13062733161,0.18292575127873847,4.975101939823154,0.8284715920695219,False,7275731.988004053,210625.3626072674,4.547473508864641e-13,-6.0173220572945496e-18,-0.04110390866153324,0.002643039825118376
-20C,27.2,87.4,0.279,-15.252837320910864,-15.294935058161059,0.612,0.6152760085550254,-15.355853890470257,-15.200118730309498,0.0010248592473265745,0.011709317291077643,0.01132588258569593,0.0007098225591287805,0.3916,0.4086918994185426,6.015747125865332e-05,1.1635936897185035e-05,4.45731899877783e-06,1.3116874320463129e-05,3.143018492098962e-08,4.494677530575016,3.528002409989609,5.736853764712847,173.94402043325312,-1.3481106170086043e-08,-3.289938581007025e-05,0.9089072178639208,1.2545240841693415,0.6002113446077693,0.03897576793205154,6.0963074495302965e-05,255613.7595795243,0.18418402750627938,5.038591347112307,0.8434913905433489,False,7384695.243744961,108031.58766380507,4.547473508864641e-13,1.4840017235895342e-18,-0.042097737250195166,0.0032760085550254114
